Location,Duration (min),Time interval,Heuristics,Cuts,MIPFocus,AggFill,Obj (min),Time (s)
BJB-QHZ,30,15:00-15:30,0.005,0,0,100,0,2.071
BJB-QHZ,30,15:00-15:30,0.001,0,1,1000,0,2.075
BJB-QHZ,30,15:00-15:30,0.005,0,1,1000,0,2.083
BJB-QHZ,30,15:00-15:30,0.001,2,0,100,0,2.088
BJB-QHZ,30,15:00-15:30,0.005,-1,0,1000,0,2.092
BJB-QHZ,30,15:00-15:30,0.0005,-1,1,1000,0,2.097
BJB-QHZ,30,15:00-15:30,0.0005,2,0,100,0,2.097
BJB-QHZ,30,15:30-16:00,0.1,2,0,1000,49,1.593
BJB-QHZ,30,15:30-16:00,0.1,2,1,100,49,1.598
BJB-QHZ,30,15:30-16:00,0.05,2,0,1000,49,1.6
BJB-QHZ,30,15:30-16:00,0.05,0,0,1000,49,1.61
BJB-QHZ,30,15:30-16:00,0.05,2,1,1000,49,1.61
BJB-QHZ,30,15:30-16:00,0.1,-1,0,100,49,1.637
BJB-QHZ,30,15:30-16:00,0.001,0,0,100,49,1.779
BJB-QHZ,30,15:30-16:00,0.001,1,0,1000,49,1.801
BJB-QHZ,30,16:00-16:30,0.001,0,0,0,20,1.806
BJB-QHZ,30,16:00-16:30,0.001,0,0,0,20,1.811
BJB-QHZ,30,16:00-16:30,0.005,0,0,1,20,1.813
BJB-QHZ,30,16:00-16:30,0.0001,0,1,1,20,1.82
BJB-QHZ,30,16:00-16:30,0.005,0,0,100,20,1.906
BJB-QHZ,30,16:00-16:30,0.1,0,1,-1,20,2.115
BJB-QHZ,30,16:00-16:30,0.5,0,0,1,20,2.115
BJB-QHZ,30,16:00-16:30,0.05,0,0,0,20,2.142
BJB-QHZ,30,07:00-07:30,0.005,0,0,1,22,13.666
BJB-QHZ,30,07:00-07:30,0.0005,0,0,0,22,13.686
BJB-QHZ,30,07:00-07:30,0.001,0,0,1,22,13.759
BJB-QHZ,30,07:00-07:30,0.0001,2,0,1000,22,14.85
BJB-QHZ,30,07:00-07:30,0.001,2,1,100,22,14.9
BJB-QHZ,30,07:00-07:30,0.0005,0,1,100,22,14.92
BJB-QHZ,30,07:00-07:30,0.01,1,1,1000,22,14.963
BJB-QHZ,30,07:00-07:30,0.01,2,0,100,22,14.998
BJB-QHZ,30,16:30-17:00,0.001,0,0,100,7,1.559
BJB-QHZ,30,16:30-17:00,0.005,0,0,1,7,1.632
BJB-QHZ,30,16:30-17:00,0.0005,0,0,10,7,1.689
BJB-QHZ,30,16:30-17:00,0.0001,0,1,10,7,1.703
BJB-QHZ,30,16:30-17:00,0.0001,0,0,-1,7,1.761
BJB-QHZ,30,16:30-17:00,0.01,0,0,1,7,1.763
BJB-QHZ,30,16:30-17:00,0.0005,0,1,0,7,1.801
BJB-QHZ,30,16:30-17:00,0.005,-1,0,100,7,1.857
BJB-QHZ,30,17:00-17:30,0.001,0,0,10,10,1.365
BJB-QHZ,30,17:00-17:30,0.0001,0,1,10,10,1.418
BJB-QHZ,30,17:00-17:30,0.001,0,0,1,10,1.516
BJB-QHZ,30,17:00-17:30,0.001,2,0,100,10,1.541
BJB-QHZ,30,17:00-17:30,0.0001,1,0,100,10,1.542
BJB-QHZ,30,17:00-17:30,0.0005,-1,0,100,10,1.552
BJB-QHZ,30,17:00-17:30,0.005,-1,0,100,10,1.553
BJB-QHZ,30,17:00-17:30,0.005,-1,0,1000,10,1.555
BJB-QHZ,30,17:30-18:00,0.005,0,0,1000,0,0.984
BJB-QHZ,30,17:30-18:00,0.001,0,0,100,0,0.997
BJB-QHZ,30,17:30-18:00,0.0001,0,0,100,0,0.999
BJB-QHZ,30,17:30-18:00,0.0001,0,1,1000,0,1
BJB-QHZ,30,17:30-18:00,0.0005,-1,1,1000,0,1.099
BJB-QHZ,30,17:30-18:00,0.005,-1,1,100,0,1.129
BJB-QHZ,30,17:30-18:00,0.01,0,0,1000,0,1.138
BJB-QHZ,30,17:30-18:00,0.001,-1,0,100,0,1.139
BJB-QHZ,30,18:00-18:30,0.0005,1,0,1000,50,0.967
BJB-QHZ,30,18:00-18:30,0.0001,-1,0,100,50,0.967
BJB-QHZ,30,18:00-18:30,0.005,-1,0,100,50,0.982
BJB-QHZ,30,18:00-18:30,0.005,2,0,100,50,0.982
BJB-QHZ,30,18:00-18:30,0.001,2,0,1000,50,0.991
BJB-QHZ,30,18:00-18:30,0.005,2,0,100,50,0.993
BJB-QHZ,30,18:00-18:30,0.001,1,1,100,50,1.003
BJB-QHZ,30,18:00-18:30,0.0001,0,0,10,50,1.05
BJB-QHZ,30,18:30-19:00,0.0001,0,1,100,8,0.758
BJB-QHZ,30,18:30-19:00,0.0005,2,1,100,8,0.8
BJB-QHZ,30,18:30-19:00,0.0001,-1,0,100,8,0.822
BJB-QHZ,30,18:30-19:00,0.001,1,0,1000,8,0.822
BJB-QHZ,30,18:30-19:00,0.001,2,0,1000,8,0.823
BJB-QHZ,30,18:30-19:00,0.005,1,0,100,8,0.829
BJB-QHZ,30,18:30-19:00,0.005,2,0,100,8,0.831
BJB-QHZ,30,18:30-19:00,0.001,2,1,1000,8,0.84
BJB-QHZ,30,19:00-19:30,0.0005,0,0,10,20,0.656
BJB-QHZ,30,19:00-19:30,0.0005,0,1,1000,20,0.664
BJB-QHZ,30,19:00-19:30,0.001,-1,0,1000,20,0.693
BJB-QHZ,30,19:00-19:30,0.0005,1,0,1000,20,0.703
BJB-QHZ,30,19:00-19:30,0.0005,1,0,1000,20,0.704
BJB-QHZ,30,19:00-19:30,0.0005,-1,1,10,20,0.707
BJB-QHZ,30,19:00-19:30,0.001,-1,0,10,20,0.709
BJB-QHZ,30,19:00-19:30,0.0001,1,1,10,20,0.712
BJB-QHZ,30,19:30-20:00,0.0005,0,0,1000,11,0.551
BJB-QHZ,30,19:30-20:00,0.005,0,0,1000,11,0.561
BJB-QHZ,30,19:30-20:00,0.0001,1,1,10,11,0.575
BJB-QHZ,30,19:30-20:00,0.0005,-1,0,10,11,0.577
BJB-QHZ,30,19:30-20:00,0.005,-1,1,100,11,0.582
BJB-QHZ,30,19:30-20:00,0.0001,1,0,1000,11,0.582
BJB-QHZ,30,19:30-20:00,0.001,-1,0,10,11,0.584
BJB-QHZ,30,19:30-20:00,0.001,1,1,1000,11,0.585
BJB-QHZ,30,20:00-20:30,0.0005,0,1,100,22,0.483
BJB-QHZ,30,20:00-20:30,0.001,2,1,1000,22,0.502
BJB-QHZ,30,20:00-20:30,0.0001,1,1,10,22,0.503
BJB-QHZ,30,20:00-20:30,0.005,-1,0,10,22,0.519
BJB-QHZ,30,20:00-20:30,0.0005,3,0,10,22,0.533
BJB-QHZ,30,20:00-20:30,0.001,0,0,1,22,0.568
BJB-QHZ,30,20:00-20:30,0.0001,0,1,0,22,0.571
BJB-QHZ,30,20:00-20:30,0.0001,0,1,-1,22,0.574
BJB-QHZ,30,20:30-21:00,0.0001,0,0,-1,0,0.452
BJB-QHZ,30,20:30-21:00,0.005,3,1,0,0,0.453
BJB-QHZ,30,20:30-21:00,0.0005,-1,1,-1,0,0.456
BJB-QHZ,30,20:30-21:00,0.005,-1,0,-1,0,0.457
BJB-QHZ,30,20:30-21:00,0.001,-1,0,10,0,0.461
BJB-QHZ,30,20:30-21:00,0.005,2,0,10,0,0.463
BJB-QHZ,30,20:30-21:00,0.0001,-1,0,100,0,0.464
BJB-QHZ,30,20:30-21:00,0.0001,3,1,-1,0,0.465
BJB-QHZ,30,21:00-21:30,0.001,2,1,100,28,0.406
BJB-QHZ,30,21:00-21:30,0.005,1,1,10,28,0.407
BJB-QHZ,30,21:00-21:30,0.005,0,1,100,28,0.407
BJB-QHZ,30,21:00-21:30,0.005,-1,0,1000,28,0.407
BJB-QHZ,30,21:00-21:30,0.0005,0,0,1000,28,0.409
BJB-QHZ,30,21:00-21:30,0.001,-1,0,1000,28,0.41
BJB-QHZ,30,21:00-21:30,0.0005,-1,0,100,28,0.411
BJB-QHZ,30,21:00-21:30,0.0005,3,1,1000,28,0.415
BJB-QHZ,30,07:30-08:00,0.1,1,2,100,25,13.696
BJB-QHZ,30,07:30-08:00,0.05,1,2,1000,25,13.701
BJB-QHZ,30,07:30-08:00,0.05,-1,2,100,25,13.711
BJB-QHZ,30,07:30-08:00,0.1,-1,2,100,25,13.745
BJB-QHZ,30,07:30-08:00,0.5,0,2,1000,25,13.745
BJB-QHZ,30,07:30-08:00,0.05,2,3,100,25,13.748
BJB-QHZ,30,07:30-08:00,0.1,0,2,100,25,13.778
BJB-QHZ,30,07:30-08:00,0.1,2,3,100,25,13.781
BJB-QHZ,30,21:30-22:00,0.005,1,1,0,12,0.389
BJB-QHZ,30,21:30-22:00,0.0005,2,3,0,12,0.39
BJB-QHZ,30,21:30-22:00,0.005,0,3,0,12,0.392
BJB-QHZ,30,21:30-22:00,0.0001,-1,0,-1,12,0.392
BJB-QHZ,30,21:30-22:00,0.005,-1,3,1,12,0.393
BJB-QHZ,30,21:30-22:00,0.0001,-1,1,100,12,0.393
BJB-QHZ,30,21:30-22:00,0.005,1,3,-1,12,0.393
BJB-QHZ,30,21:30-22:00,0.0005,-1,0,1000,12,0.394
BJB-QHZ,30,22:00-22:30,0.005,0,0,10,13,0.377
BJB-QHZ,30,22:00-22:30,0.0001,3,1,1000,13,0.378
BJB-QHZ,30,22:00-22:30,0.0005,1,0,100,13,0.378
BJB-QHZ,30,22:00-22:30,0.0005,2,0,100,13,0.38
BJB-QHZ,30,22:00-22:30,0.0005,3,2,1000,13,0.381
BJB-QHZ,30,22:00-22:30,0.005,1,2,100,13,0.381
BJB-QHZ,30,22:00-22:30,0.0005,0,3,100,13,0.381
BJB-QHZ,30,22:00-22:30,0.005,2,2,1000,13,0.381
CPZ-BDL,30,06:00-06:30,0.005,0,1,1,9,14.327
CPZ-BDL,30,06:00-06:30,0.01,0,0,10,9,14.401
CPZ-BDL,30,06:00-06:30,0.05,0,0,-1,9,15.024
CPZ-BDL,30,06:00-06:30,0.05,0,2,1000,9,15.15
CPZ-BDL,30,06:00-06:30,0.5,2,3,100,9,15.206
CPZ-BDL,30,06:00-06:30,0.001,0,0,1000,9,15.229
CPZ-BDL,30,06:00-06:30,0.5,-1,2,100,9,15.252
CPZ-BDL,30,06:00-06:30,0.0005,2,0,1000,9,15.259
CPZ-BDL,30,08:00-08:30,0.0001,0,0,1,60,14.874
CPZ-BDL,30,08:00-08:30,0.0001,0,1,1,60,14.927
CPZ-BDL,30,08:00-08:30,0.01,0,1,1,60,15.046
CPZ-BDL,30,08:00-08:30,0.0005,0,1,0,60,15.088
CPZ-BDL,30,08:00-08:30,0.01,-1,0,1,60,17.176
CPZ-BDL,30,08:00-08:30,0.0005,-1,0,1,60,17.219
CPZ-BDL,30,08:00-08:30,0.001,1,1,1,60,17.235
CPZ-BDL,30,08:00-08:30,0.001,1,0,-1,60,17.255
CPZ-BDL,30,08:30-09:00,0.001,0,1,-1,22,14.807
CPZ-BDL,30,08:30-09:00,0.0001,0,0,-1,22,14.893
CPZ-BDL,30,08:30-09:00,0.01,0,0,0,22,14.928
CPZ-BDL,30,08:30-09:00,0.01,0,1,1,22,15.154
CPZ-BDL,30,08:30-09:00,0.001,-1,0,1,22,17.003
CPZ-BDL,30,08:30-09:00,0.001,-1,0,-1,22,17.015
CPZ-BDL,30,08:30-09:00,0.0005,2,1,0,22,17.051
CPZ-BDL,30,08:30-09:00,0.001,1,1,-1,22,17.081
CPZ-BDL,30,09:00-09:30,0.001,0,1,1000,1.00E+100,12.376
CPZ-BDL,30,09:00-09:30,0.001,1,0,1000,1.00E+100,12.401
CPZ-BDL,30,09:00-09:30,0.0001,2,1,1000,1.00E+100,12.443
CPZ-BDL,30,09:00-09:30,0.0001,2,1,1000,1.00E+100,12.454
CPZ-BDL,30,09:00-09:30,0.01,-1,1,1000,1.00E+100,12.504
CPZ-BDL,30,09:00-09:30,0.0005,0,1,0,1.00E+100,13.739
CPZ-BDL,30,09:00-09:30,0.001,3,1,100,1.00E+100,14.153
CPZ-BDL,30,09:00-09:30,0.1,0,1,1,1.00E+100,14.991
CPZ-BDL,30,09:30-10:00,0.001,0,1,-1,40,12.419
CPZ-BDL,30,09:30-10:00,0.0005,0,0,-1,40,12.523
CPZ-BDL,30,09:30-10:00,0.001,0,0,1,40,12.531
CPZ-BDL,30,09:30-10:00,0.0005,0,0,0,40,12.559
CPZ-BDL,30,09:30-10:00,0.1,0,0,1,40,13.225
CPZ-BDL,30,09:30-10:00,0.05,0,0,-1,40,13.277
CPZ-BDL,30,09:30-10:00,0.1,0,1,1,40,13.313
CPZ-BDL,30,09:30-10:00,0.0005,1,0,100,40,14.892
CPZ-BDL,30,10:00-10:30,0.0001,0,1,100,57,12.329
CPZ-BDL,30,10:00-10:30,0.005,0,1,100,57,12.367
CPZ-BDL,30,10:00-10:30,0.001,0,0,0,57,13.211
CPZ-BDL,30,10:00-10:30,0.01,0,0,10,57,13.65
CPZ-BDL,30,10:00-10:30,0.0005,0,0,1,57,13.724
CPZ-BDL,30,10:00-10:30,0.5,0,1,100,57,15.86
CPZ-BDL,30,10:00-10:30,0.1,0,0,1000,57,15.948
CPZ-BDL,30,10:00-10:30,0.1,1,1,1000,57,17.556
CPZ-BDL,30,10:30-11:00,0.0005,0,1,-1,62,10.606
CPZ-BDL,30,10:30-11:00,0.0001,0,1,-1,62,10.643
CPZ-BDL,30,10:30-11:00,0.0005,0,1,10,62,11.09
CPZ-BDL,30,10:30-11:00,0.5,0,0,0,62,11.343
CPZ-BDL,30,10:30-11:00,0.5,0,0,0,62,11.399
CPZ-BDL,30,10:30-11:00,0.001,0,0,1000,62,11.558
CPZ-BDL,30,10:30-11:00,0.05,0,1,1,62,11.574
CPZ-BDL,30,10:30-11:00,0.005,0,0,1000,62,11.58
CPZ-BDL,30,11:00-11:30,0.0005,0,0,0,19,9.33
CPZ-BDL,30,11:00-11:30,0.0001,0,1,1,19,9.422
CPZ-BDL,30,11:00-11:30,0.0005,0,1,1,19,9.528
CPZ-BDL,30,11:00-11:30,0.5,0,0,0,19,9.888
CPZ-BDL,30,11:00-11:30,0.5,0,0,-1,19,9.935
CPZ-BDL,30,11:00-11:30,0.5,0,1,-1,19,9.949
CPZ-BDL,30,11:00-11:30,0.5,0,0,1,19,9.993
CPZ-BDL,30,11:00-11:30,0.0005,0,0,10,19,10.273
CPZ-BDL,30,06:30-07:00,0.005,0,0,1,0,13.271
CPZ-BDL,30,06:30-07:00,0.005,0,1,1,0,13.288
CPZ-BDL,30,06:30-07:00,0.005,0,0,0,0,13.326
CPZ-BDL,30,06:30-07:00,0.005,0,0,0,0,13.342
CPZ-BDL,30,06:30-07:00,0.001,0,0,-1,0,13.354
CPZ-BDL,30,06:30-07:00,0.0001,0,1,10,0,13.504
CPZ-BDL,30,06:30-07:00,0.5,0,1,0,0,14.195
CPZ-BDL,30,06:30-07:00,0.5,0,1,0,0,14.228
CPZ-BDL,30,11:30-12:00,0.0001,1,0,100,1.00E+100,7.451
CPZ-BDL,30,11:30-12:00,0.0005,0,1,100,1.00E+100,7.495
CPZ-BDL,30,11:30-12:00,0.005,1,1,100,1.00E+100,7.508
CPZ-BDL,30,11:30-12:00,0.005,1,0,100,1.00E+100,7.512
CPZ-BDL,30,11:30-12:00,0.005,-1,1,1000,1.00E+100,7.52
CPZ-BDL,30,11:30-12:00,0.001,0,1,100,1.00E+100,7.534
CPZ-BDL,30,11:30-12:00,0.005,1,0,1000,1.00E+100,7.534
CPZ-BDL,30,11:30-12:00,0.005,2,1,1000,1.00E+100,7.548
CPZ-BDL,30,12:00-12:30,0.001,0,0,0,102,7.826
CPZ-BDL,30,12:00-12:30,0.001,0,0,0,102,7.827
CPZ-BDL,30,12:00-12:30,0.0005,0,0,-1,102,7.828
CPZ-BDL,30,12:00-12:30,0.01,0,0,-1,102,7.916
CPZ-BDL,30,12:00-12:30,0.5,0,1,1,102,9.083
CPZ-BDL,30,12:00-12:30,0.1,0,1,0,102,9.722
CPZ-BDL,30,12:00-12:30,0.001,-1,1,1,102,10.525
CPZ-BDL,30,12:00-12:30,0.001,2,0,1,102,11.063
CPZ-BDL,30,12:30-13:00,0.0001,0,1,100,22,3.855
CPZ-BDL,30,12:30-13:00,0.001,0,0,100,22,3.859
CPZ-BDL,30,12:30-13:00,0.0005,2,0,100,22,3.874
CPZ-BDL,30,12:30-13:00,0.005,1,1,1000,22,3.877
CPZ-BDL,30,12:30-13:00,0.0005,0,0,100,22,3.882
CPZ-BDL,30,12:30-13:00,0.0005,2,0,1000,22,3.899
CPZ-BDL,30,12:30-13:00,0.001,0,1,100,22,3.903
CPZ-BDL,30,12:30-13:00,0.001,-1,0,1000,22,3.905
CPZ-BDL,30,13:00-13:30,0.0001,0,0,100,72,4.13
CPZ-BDL,30,13:00-13:30,0.001,0,1,100,72,4.15
CPZ-BDL,30,13:00-13:30,0.0001,0,0,1000,72,4.24
CPZ-BDL,30,13:00-13:30,0.01,0,0,1000,72,4.308
CPZ-BDL,30,13:00-13:30,0.0005,-1,1,100,72,4.425
CPZ-BDL,30,13:00-13:30,0.0005,1,0,1000,72,4.436
CPZ-BDL,30,13:00-13:30,0.0001,1,0,1000,72,4.47
CPZ-BDL,30,13:00-13:30,0.05,0,1,100,72,5.046
CPZ-BDL,30,13:30-14:00,0.001,1,1,100,4,3.047
CPZ-BDL,30,13:30-14:00,0.0005,1,0,100,4,3.051
CPZ-BDL,30,13:30-14:00,0.001,0,0,100,4,3.058
CPZ-BDL,30,13:30-14:00,0.0005,-1,0,100,4,3.06
CPZ-BDL,30,13:30-14:00,0.005,0,0,100,4,3.074
CPZ-BDL,30,13:30-14:00,0.005,1,1,100,4,3.082
CPZ-BDL,30,13:30-14:00,0.001,1,0,100,4,3.086
CPZ-BDL,30,13:30-14:00,0.0005,1,0,100,4,3.087
CPZ-BDL,30,14:00-14:30,0.0001,0,0,10,118,4.371
CPZ-BDL,30,14:00-14:30,0.0005,0,1,10,118,4.387
CPZ-BDL,30,14:00-14:30,0.0005,0,0,1,118,4.538
CPZ-BDL,30,14:00-14:30,0.001,0,1,0,118,4.544
CPZ-BDL,30,14:00-14:30,0.001,0,1,0,118,4.571
CPZ-BDL,30,14:00-14:30,0.0001,2,0,1,118,4.902
CPZ-BDL,30,14:00-14:30,0.1,0,1,1000,118,4.907
CPZ-BDL,30,14:00-14:30,0.01,2,1,1,118,4.958
CPZ-BDL,30,14:30-15:00,0.0005,2,0,100,34,2.505
CPZ-BDL,30,14:30-15:00,0.0005,2,0,100,34,2.593
CPZ-BDL,30,14:30-15:00,0.01,1,0,1000,34,2.682
CPZ-BDL,30,14:30-15:00,0.0001,3,0,100,34,2.958
CPZ-BDL,30,14:30-15:00,0.001,3,1,1000,34,2.964
CPZ-BDL,30,14:30-15:00,0.0001,3,0,100,34,2.997
CPZ-BDL,30,14:30-15:00,0.005,3,0,100,34,3.019
CPZ-BDL,30,14:30-15:00,0.1,0,1,1000,34,3.402
CPZ-BDL,30,15:00-15:30,0.0005,0,0,10,68,3.212
CPZ-BDL,30,15:00-15:30,0.0001,0,1,-1,68,3.303
CPZ-BDL,30,15:00-15:30,0.0001,0,0,0,68,3.316
CPZ-BDL,30,15:00-15:30,0.005,0,0,0,68,3.328
CPZ-BDL,30,15:00-15:30,0.0005,0,0,0,68,3.356
CPZ-BDL,30,15:00-15:30,0.5,0,1,-1,68,3.584
CPZ-BDL,30,15:00-15:30,0.05,0,0,-1,68,3.588
CPZ-BDL,30,15:00-15:30,0.1,0,1,-1,68,3.605
CPZ-BDL,30,15:30-16:00,0.05,1,1,100,0,1.614
CPZ-BDL,30,15:30-16:00,0.0001,0,1,100,0,1.774
CPZ-BDL,30,15:30-16:00,0.005,0,0,1000,0,1.787
CPZ-BDL,30,15:30-16:00,0.001,-1,1,1000,0,1.791
CPZ-BDL,30,15:30-16:00,0.005,0,0,100,0,1.791
CPZ-BDL,30,15:30-16:00,0.0001,1,0,1000,0,1.793
CPZ-BDL,30,15:30-16:00,0.001,0,1,100,0,1.795
CPZ-BDL,30,15:30-16:00,0.0005,2,0,100,0,1.807
CPZ-BDL,30,16:00-16:30,0.005,0,0,100,65,1.769
CPZ-BDL,30,16:00-16:30,0.005,0,0,1000,65,1.8
CPZ-BDL,30,16:00-16:30,0.001,0,0,1000,65,1.803
CPZ-BDL,30,16:00-16:30,0.0005,0,1,100,65,1.819
CPZ-BDL,30,16:00-16:30,0.0001,0,1,1000,65,1.823
CPZ-BDL,30,16:00-16:30,0.01,0,0,1000,65,1.929
CPZ-BDL,30,16:00-16:30,0.005,0,0,10,65,2.009
CPZ-BDL,30,16:00-16:30,0.01,0,0,1,65,2.146
CPZ-BDL,30,07:00-07:30,0.0005,0,1,1,31,14.824
CPZ-BDL,30,07:00-07:30,0.0001,0,0,-1,31,14.888
CPZ-BDL,30,07:00-07:30,0.0001,0,0,1,31,14.903
CPZ-BDL,30,07:00-07:30,0.01,0,0,0,31,15.076
CPZ-BDL,30,07:00-07:30,0.0001,2,1,-1,31,16.033
CPZ-BDL,30,07:00-07:30,0.0001,-1,0,1,31,16.109
CPZ-BDL,30,07:00-07:30,0.0005,-1,1,0,31,16.11
CPZ-BDL,30,07:00-07:30,0.005,1,0,-1,31,16.149
CPZ-BDL,30,16:30-17:00,0.001,0,1,100,0,1.311
CPZ-BDL,30,16:30-17:00,0.005,0,1,1000,0,1.347
CPZ-BDL,30,16:30-17:00,0.0001,0,0,1,0,1.577
CPZ-BDL,30,16:30-17:00,0.0001,1,1,1000,0,1.627
CPZ-BDL,30,16:30-17:00,0.005,0,1,10,0,1.631
CPZ-BDL,30,16:30-17:00,0.005,2,0,100,0,1.646
CPZ-BDL,30,16:30-17:00,0.005,1,1,100,0,1.665
CPZ-BDL,30,16:30-17:00,0.0001,0,0,10,0,1.674
CPZ-BDL,30,17:00-17:30,0.001,0,0,100,66,1.213
CPZ-BDL,30,17:00-17:30,0.001,0,1,100,66,1.232
CPZ-BDL,30,17:00-17:30,0.0001,0,1,100,66,1.266
CPZ-BDL,30,17:00-17:30,0.0005,0,1,1000,66,1.268
CPZ-BDL,30,17:00-17:30,0.0005,0,1,10,66,1.334
CPZ-BDL,30,17:00-17:30,0.005,2,1,100,66,1.41
CPZ-BDL,30,17:00-17:30,0.01,0,1,10,66,1.444
CPZ-BDL,30,17:00-17:30,0.001,-1,0,100,66,1.448
CPZ-BDL,30,17:30-18:00,0.0005,0,1,10,82,1.407
CPZ-BDL,30,17:30-18:00,0.005,0,1,100,82,1.418
CPZ-BDL,30,17:30-18:00,0.001,0,1,1000,82,1.428
CPZ-BDL,30,17:30-18:00,0.0005,0,1,10,82,1.433
CPZ-BDL,30,17:30-18:00,0.001,0,1,1000,82,1.436
CPZ-BDL,30,17:30-18:00,0.0001,0,0,1000,82,1.441
CPZ-BDL,30,17:30-18:00,0.001,0,0,0,82,1.501
CPZ-BDL,30,17:30-18:00,0.0001,0,1,-1,82,1.521
CPZ-BDL,30,18:00-18:30,0.0001,2,0,100,38,1.022
CPZ-BDL,30,18:00-18:30,0.005,0,1,10,38,1.083
CPZ-BDL,30,18:00-18:30,0.0001,0,0,10,38,1.103
CPZ-BDL,30,18:00-18:30,0.001,0,1,100,38,1.107
CPZ-BDL,30,18:00-18:30,0.0001,0,1,10,38,1.137
CPZ-BDL,30,18:00-18:30,0.005,-1,0,1000,38,1.176
CPZ-BDL,30,18:00-18:30,0.01,2,0,1000,38,1.182
CPZ-BDL,30,18:00-18:30,0.001,-1,1,1000,38,1.192
CPZ-BDL,30,18:30-19:00,0.001,0,0,100,13,0.749
CPZ-BDL,30,18:30-19:00,0.001,1,1,1000,13,0.839
CPZ-BDL,30,18:30-19:00,0.005,1,0,100,13,0.84
CPZ-BDL,30,18:30-19:00,0.0001,1,0,100,13,0.84
CPZ-BDL,30,18:30-19:00,0.0005,1,0,1000,13,0.856
CPZ-BDL,30,18:30-19:00,0.001,3,1,100,13,0.915
CPZ-BDL,30,18:30-19:00,0.0005,0,1,-1,13,0.949
CPZ-BDL,30,18:30-19:00,0.001,0,1,-1,13,0.952
CPZ-BDL,30,19:00-19:30,0.0005,0,1,0,75,1.151
CPZ-BDL,30,19:00-19:30,0.0001,2,0,0,75,1.177
CPZ-BDL,30,19:00-19:30,0.01,0,0,1,75,1.207
CPZ-BDL,30,19:00-19:30,0.001,2,0,-1,75,1.21
CPZ-BDL,30,19:00-19:30,0.01,0,1,1,75,1.217
CPZ-BDL,30,19:00-19:30,0.001,3,1,1,75,1.228
CPZ-BDL,30,19:00-19:30,0.001,-1,0,0,75,1.229
CPZ-BDL,30,19:00-19:30,0.0001,2,0,-1,75,1.233
CPZ-BDL,30,19:30-20:00,0.0001,0,0,1000,12,0.58
CPZ-BDL,30,19:30-20:00,0.001,-1,1,100,12,0.582
CPZ-BDL,30,19:30-20:00,0.001,2,0,1000,12,0.582
CPZ-BDL,30,19:30-20:00,0.001,2,1,10,12,0.585
CPZ-BDL,30,19:30-20:00,0.005,-1,0,1000,12,0.587
CPZ-BDL,30,19:30-20:00,0.0005,-1,0,1000,12,0.589
CPZ-BDL,30,19:30-20:00,0.0001,-1,0,10,12,0.592
CPZ-BDL,30,19:30-20:00,0.0005,2,0,100,12,0.594
CPZ-BDL,30,20:00-20:30,0.001,2,0,10,104,0.575
CPZ-BDL,30,20:00-20:30,0.0005,2,0,100,104,0.581
CPZ-BDL,30,20:00-20:30,0.0001,2,0,1000,104,0.6
CPZ-BDL,30,20:00-20:30,0.005,0,1,100,104,0.601
CPZ-BDL,30,20:00-20:30,0.0001,3,0,100,104,0.603
CPZ-BDL,30,20:00-20:30,0.0005,1,0,-1,104,0.609
CPZ-BDL,30,20:00-20:30,0.001,-1,1,-1,104,0.615
CPZ-BDL,30,20:00-20:30,0.005,3,0,0,104,0.621
CPZ-BDL,30,20:30-21:00,0.005,0,1,-1,55,0.45
CPZ-BDL,30,20:30-21:00,0.0001,0,1,-1,55,0.454
CPZ-BDL,30,20:30-21:00,0.0001,-1,1,-1,55,0.456
CPZ-BDL,30,20:30-21:00,0.005,1,0,0,55,0.456
CPZ-BDL,30,20:30-21:00,0.0001,1,0,0,55,0.456
CPZ-BDL,30,20:30-21:00,0.0001,1,1,0,55,0.459
CPZ-BDL,30,20:30-21:00,0.005,0,1,100,55,0.462
CPZ-BDL,30,20:30-21:00,0.0001,1,1,1,55,0.465
CPZ-BDL,30,21:00-21:30,0.0001,-1,1,1000,280,0.407
CPZ-BDL,30,21:00-21:30,0.0001,-1,1,100,280,0.407
CPZ-BDL,30,21:00-21:30,0.005,1,0,100,280,0.408
CPZ-BDL,30,21:00-21:30,0.001,2,1,10,280,0.409
CPZ-BDL,30,21:00-21:30,0.0001,0,0,100,280,0.409
CPZ-BDL,30,21:00-21:30,0.005,1,0,100,280,0.41
CPZ-BDL,30,21:00-21:30,0.0005,0,0,10,280,0.411
CPZ-BDL,30,21:00-21:30,0.005,0,0,100,280,0.413
CPZ-BDL,30,07:30-08:00,0.1,0,1,10,26,18.1
CPZ-BDL,30,07:30-08:00,0.5,0,0,10,26,18.176
CPZ-BDL,30,07:30-08:00,0.5,0,0,1,26,18.325
CPZ-BDL,30,07:30-08:00,0.005,0,1,0,26,18.397
CPZ-BDL,30,07:30-08:00,0.001,0,0,0,26,18.468
CPZ-BDL,30,07:30-08:00,0.0001,0,0,1,26,18.917
CPZ-BDL,30,07:30-08:00,0.005,0,0,10,26,19.012
CPZ-BDL,30,07:30-08:00,0.0001,0,0,10,26,19.037
CPZ-BDL,30,21:30-22:00,0.0005,1,0,0,17,0.395
CPZ-BDL,30,21:30-22:00,0.0001,3,0,-1,17,0.397
CPZ-BDL,30,21:30-22:00,0.0001,-1,0,-1,17,0.399
